timestamp,open,high,low,close,volume
2026-08-19 18:14:00,4349.94,4351.29,4349.89,4350.6,246
2026-08-19 18:15:00,4350.6,4350.6,4347.52,4348.01,297
2026-08-19 18:16:00,4348.03,4349.26,4347.94,4347.97,239
2026-08-19 18:17:00,4347.97,4349.36,4347.96,4349.14,202
2026-08-19 18:18:00,4349.14,4350.63,4348.59,4350.17,229
2026-08-19 18:19:00,4350.25,4351.63,4350.06,4351.23,225
2026-08-19 18:20:00,4351.14,4351.84,4350.12,4350.26,281
2026-08-19 18:21:00,4350.23,4351.92,4349.02,4351.86,269
2026-08-19 18:22:00,4351.86,4352.57,4351.29,4352.5,193
2026-08-19 18:23:00,4352.5,4354.8,4351.93,4354.5,281
2026-08-19 18:24:00,4354.49,4355.01,4352.87,4354.35,290
2026-08-19 18:25:00,4354.42,4355.13,4354.08,4354.16,204
2026-08-19 18:26:00,4354.17,4356.79,4354.13,4356.71,309
2026-08-19 18:27:00,4356.75,4357.06,4356.11,4356.16,279
2026-08-19 18:28:00,4356.16,4356.53,4355.06,4355.7,323
2026-08-19 18:29:00,4355.7,4356.76,4355.11,4356.76,241
2026-08-19 18:30:00,4356.75,4357.62,4356.32,4356.89,241
2026-08-19 18:31:00,4356.88,4358.66,4356.73,4358.1,289
2026-08-19 18:32:00,4358.1,4360.88,4358.1,4358.64,272
2026-08-19 18:33:00,4358.68,4360.12,4358.68,4359.98,230
2026-08-19 18:34:00,4360.01,4360.11,4358.48,4359.57,173
2026-08-19 18:35:00,4359.56,4360.81,4358.9,4360.52,232
2026-08-19 18:36:00,4360.49,4363.16,4360.47,4361.75,331
2026-08-19 18:37:00,4361.73,4362.2,4359.31,4359.32,288
2026-08-19 18:38:00,4359.32,4359.53,4357.52,4358.56,278
2026-08-19 18:39:00,4358.55,4358.72,4357.25,4357.56,190
2026-08-19 18:40:00,4357.56,4357.77,4356.91,4356.91,239
2026-08-19 18:41:00,4356.92,4357.43,4356.5,4356.73,220
2026-08-19 18:42:00,4356.74,4356.74,4355.61,4355.75,243
2026-08-19 18:43:00,4355.75,4355.93,4353.03,4353.44,274
2026-08-19 18:44:00,4353.44,4354.74,4352.81,4354.6,307
2026-08-19 18:45:00,4354.6,4355.53,4354.31,4354.91,287
2026-08-19 18:46:00,4354.91,4355.47,4354.48,4355.39,240
2026-08-19 18:47:00,4355.39,4355.81,4354.47,4354.47,148
2026-08-19 18:48:00,4354.47,4357.21,4354.43,4357.21,256
2026-08-19 18:49:00,4357.21,4357.21,4354.92,4356.56,241
2026-08-19 18:50:00,4356.62,4356.68,4354.91,4356.1,249
2026-08-19 18:51:00,4356.1,4356.8,4355.77,4356.39,157
2026-08-19 18:52:00,4356.38,4357.83,4355.64,4356.14,245
2026-08-19 18:53:00,4356.14,4357.06,4355.79,4355.9,272
2026-08-19 18:54:00,4355.9,4355.9,4355.12,4355.71,215
2026-08-19 18:55:00,4355.71,4356.26,4355.01,4355.43,175
2026-08-19 18:56:00,4355.43,4355.85,4355.03,4355.25,203
2026-08-19 18:57:00,4355.26,4356.36,4355.13,4355.22,298
2026-08-19 18:58:00,4355.23,4355.56,4355.05,4355.19,204
2026-08-19 18:59:00,4355.19,4355.65,4354.71,4354.87,229
2026-08-19 19:00:00,4354.87,4357.33,4354.04,4355.9,488
2026-08-19 19:01:00,4355.9,4355.9,4352.87,4353.06,363
2026-08-19 19:02:00,4353.06,4354.06,4351.09,4354.03,288
2026-08-19 19:03:00,4354.08,4354.79,4353.38,4354.2,368
2026-08-19 19:04:00,4354.17,4357.66,4353.77,4357.07,399
2026-08-19 19:05:00,4357.1,4358.02,4356.6,4356.62,308
2026-08-19 19:06:00,4356.62,4359.9,4356.19,4358.17,342
2026-08-19 19:07:00,4358.17,4360.21,4357.89,4358.14,354
2026-08-19 19:08:00,4358.06,4358.55,4356.65,4358.23,288
2026-08-19 19:09:00,4358.23,4360.98,4358.19,4360.84,256
2026-08-19 19:10:00,4360.83,4362.89,4360.82,4361.95,303
2026-08-19 19:11:00,4361.95,4362.13,4361.16,4361.55,217
2026-08-19 19:12:00,4361.56,4361.74,4360.72,4361.24,237
2026-08-19 19:13:00,4361.25,4361.57,4360.82,4360.97,186
2026-08-19 19:14:00,4361.02,4361.73,4360.12,4361.68,258
2026-08-19 19:15:00,4361.68,4362.55,4360.94,4361.07,180
2026-08-19 19:16:00,4361.07,4361.77,4360.51,4360.51,190
2026-08-19 19:17:00,4360.54,4361.57,4360.54,4361.51,180
2026-08-19 19:18:00,4361.51,4361.95,4361.03,4361.06,189
2026-08-19 19:19:00,4361.06,4361.22,4359.93,4359.96,196
2026-08-19 19:20:00,4359.96,4359.96,4358.66,4358.72,166
2026-08-19 19:21:00,4358.72,4358.72,4357.42,4357.96,203
2026-08-19 19:22:00,4357.96,4358.64,4357.76,4358.14,243
2026-08-19 19:23:00,4358.14,4358.3,4357.39,4358.16,174
2026-08-19 19:24:00,4358.16,4360.26,4357.69,4360.11,239
2026-08-19 19:25:00,4360.11,4361.02,4359.25,4359.66,247
2026-08-19 19:26:00,4359.66,4359.86,4359.24,4359.5,202
2026-08-19 19:27:00,4359.49,4359.86,4358.4,4358.83,282
2026-08-19 19:28:00,4358.83,4359.31,4358.28,4358.91,188
2026-08-19 19:29:00,4358.91,4361.23,4358.91,4361.23,250
2026-08-19 19:30:00,4361.13,4361.13,4359.1,4360.2,224
2026-08-19 19:31:00,4360.2,4361.28,4359.71,4360.61,266
2026-08-19 19:32:00,4360.61,4360.61,4357.42,4357.64,303
2026-08-19 19:33:00,4357.66,4357.88,4356.93,4357.13,269
2026-08-19 19:34:00,4357.13,4357.63,4356.99,4357.22,240
2026-08-19 19:35:00,4357.22,4357.73,4356.51,4357.57,184
2026-08-19 19:36:00,4357.57,4359.84,4357.57,4359.64,279
2026-08-19 19:37:00,4359.51,4360.97,4359.51,4360.93,263
2026-08-19 19:38:00,4360.84,4361.05,4360.06,4360.18,193
2026-08-19 19:39:00,4360.17,4360.55,4359.08,4360.1,149
2026-08-19 19:40:00,4360.1,4360.69,4359.41,4360.67,180
2026-08-19 19:41:00,4360.67,4361.63,4360.44,4361.54,224
2026-08-19 19:42:00,4361.54,4361.84,4360.68,4360.88,229
2026-08-19 19:43:00,4360.88,4362.37,4360.44,4362.28,162
2026-08-19 19:44:00,4362.28,4363.08,4362.17,4362.63,190
2026-08-19 19:45:00,4362.63,4363.17,4361.3,4361.84,217
2026-08-19 19:46:00,4361.84,4362.61,4361.72,4362.5,178
2026-08-19 19:47:00,4362.5,4362.5,4360.72,4361.89,153
2026-08-19 19:48:00,4361.89,4362.07,4361.47,4361.91,123
2026-08-19 19:49:00,4361.91,4362.16,4361.38,4361.61,140
2026-08-19 19:50:00,4361.61,4361.85,4360.27,4360.86,217
2026-08-19 19:51:00,4360.86,4360.86,4358.62,4360.25,243
2026-08-19 19:52:00,4360.2,4360.28,4358.75,4359.06,211
2026-08-19 19:53:00,4359.06,4359.68,4358.85,4358.98,141
2026-08-19 19:54:00,4358.94,4358.96,4358.16,4358.26,138
2026-08-19 19:55:00,4358.28,4358.44,4357.07,4357.22,217
2026-08-19 19:56:00,4357.17,4357.48,4355.56,4356.5,267
2026-08-19 19:57:00,4356.5,4356.68,4354.82,4354.89,213
2026-08-19 19:58:00,4354.89,4356.42,4354.87,4356.12,148
2026-08-19 19:59:00,4356.12,4356.42,4355.38,4355.62,173
2026-08-19 20:00:00,4355.62,4356.02,4355.29,4355.97,261
2026-08-19 20:01:00,4355.97,4355.97,4355.04,4355.13,262
2026-08-19 20:02:00,4355.13,4355.91,4355.04,4355.87,238
2026-08-19 20:03:00,4355.83,4358.48,4355.78,4358.45,304
2026-08-19 20:04:00,4358.45,4359.23,4358.27,4359.06,180
2026-08-19 20:05:00,4359.04,4359.78,4357.31,4357.45,300
2026-08-19 20:06:00,4357.47,4357.59,4355.39,4355.53,310
2026-08-19 20:07:00,4355.54,4357.38,4355.54,4356.85,193
2026-08-19 20:08:00,4356.85,4357.01,4356.15,4356.35,146
2026-08-19 20:09:00,4356.35,4356.72,4355.48,4355.86,275
2026-08-19 20:10:00,4355.86,4357.8,4355.75,4357.75,281
2026-08-19 20:11:00,4357.76,4357.86,4355.98,4356.21,269
2026-08-19 20:12:00,4356.21,4356.32,4355.55,4355.64,220
2026-08-19 20:13:00,4355.65,4356.57,4355.65,4355.74,178
2026-08-19 20:14:00,4355.74,4356.59,4355.51,4356.34,160
2026-08-19 20:15:00,4356.34,4356.71,4355.78,4355.86,264
2026-08-19 20:16:00,4355.88,4355.96,4354.36,4354.73,345
2026-08-19 20:17:00,4354.73,4355.35,4354.34,4354.48,264
2026-08-19 20:18:00,4354.48,4355.15,4354.09,4354.11,273
2026-08-19 20:19:00,4354.11,4355.27,4353.47,4355.27,294
2026-08-19 20:20:00,4355.27,4355.28,4353.52,4354.74,221
2026-08-19 20:21:00,4354.78,4355.49,4354.56,4355.29,278
2026-08-19 20:22:00,4355.29,4355.95,4355.25,4355.91,230
2026-08-19 20:23:00,4355.91,4356.61,4355.03,4355.18,249
2026-08-19 20:24:00,4355.09,4357.14,4355.06,4356.04,319
2026-08-19 20:25:00,4356.04,4357.45,4356.0,4357.42,186
2026-08-19 20:26:00,4357.42,4357.43,4355.31,4355.4,153
2026-08-19 20:27:00,4355.4,4355.42,4353.96,4354.87,194
2026-08-19 20:28:00,4354.87,4355.77,4354.17,4355.74,358
2026-08-19 20:29:00,4355.75,4356.65,4355.39,4356.65,234
2026-08-19 20:30:00,4356.65,4357.73,4355.51,4356.59,309
2026-08-19 20:31:00,4356.61,4357.66,4356.43,4356.96,270
2026-08-19 20:32:00,4356.96,4357.08,4356.27,4356.87,255
2026-08-19 20:33:00,4356.84,4356.99,4355.4,4356.05,274
2026-08-19 20:34:00,4356.06,4357.01,4355.89,4356.5,239
2026-08-19 20:35:00,4356.48,4357.28,4356.39,4356.86,195
2026-08-19 20:36:00,4356.86,4357.14,4355.98,4356.71,225
2026-08-19 20:37:00,4356.71,4357.27,4356.49,4356.77,179
2026-08-19 20:38:00,4356.77,4357.0,4356.3,4356.91,188
2026-08-19 20:39:00,4356.91,4357.12,4356.52,4356.87,165
2026-08-19 20:40:00,4356.94,4357.78,4356.64,4357.08,217
2026-08-19 20:41:00,4357.14,4360.15,4357.06,4360.08,351
2026-08-19 20:42:00,4360.08,4361.0,4359.01,4359.07,277
2026-08-19 20:43:00,4359.07,4359.35,4358.71,4358.71,215
2026-08-19 20:44:00,4358.71,4359.8,4358.69,4358.75,216
2026-08-19 20:45:00,4358.75,4359.01,4358.32,4358.52,185
2026-08-19 20:46:00,4358.52,4359.77,4358.46,4359.5,214
2026-08-19 20:47:00,4359.5,4359.5,4358.33,4359.5,218
2026-08-19 20:48:00,4359.5,4359.79,4359.33,4359.69,132
2026-08-19 20:49:00,4359.72,4361.04,4359.55,4360.51,243
2026-08-19 20:50:00,4360.54,4360.93,4359.39,4359.52,307
2026-08-19 20:51:00,4359.51,4359.51,4358.41,4358.45,198
2026-08-19 20:52:00,4358.45,4359.36,4358.37,4358.79,200
2026-08-19 20:53:00,4358.79,4359.39,4358.14,4359.15,206
2026-08-19 20:54:00,4359.15,4359.8,4358.64,4359.8,276
2026-08-19 20:55:00,4359.77,4361.49,4359.77,4361.23,310
2026-08-19 20:56:00,4361.25,4361.27,4359.53,4359.53,311
2026-08-19 20:57:00,4359.52,4360.15,4359.07,4360.08,233
2026-08-19 20:58:00,4360.08,4361.04,4360.08,4360.99,178
2026-08-19 20:59:00,4360.99,4362.05,4360.99,4361.98,190
2026-08-19 21:00:00,4361.98,4363.29,4361.42,4361.42,374
2026-08-19 21:01:00,4361.42,4361.43,4360.28,4361.02,349
2026-08-19 21:02:00,4361.02,4361.28,4360.62,4360.91,269
2026-08-19 21:03:00,4360.93,4361.32,4360.49,4360.68,301
2026-08-19 21:04:00,4360.69,4361.09,4359.85,4360.11,249
2026-08-19 21:05:00,4360.11,4360.64,4359.65,4360.62,215
2026-08-19 21:06:00,4360.61,4361.25,4360.47,4361.01,219
2026-08-19 21:07:00,4361.01,4362.39,4360.85,4362.36,261
2026-08-19 21:08:00,4362.37,4362.77,4361.85,4362.33,250
2026-08-19 21:09:00,4362.29,4362.43,4361.3,4361.49,223
2026-08-19 21:10:00,4361.47,4361.81,4361.16,4361.59,238
2026-08-19 21:11:00,4361.59,4361.99,4360.92,4361.72,173
2026-08-19 21:12:00,4361.72,4363.16,4361.66,4362.52,266
2026-08-19 21:13:00,4362.46,4364.15,4362.26,4364.01,248
2026-08-19 21:14:00,4363.78,4364.19,4363.23,4363.74,291
2026-08-19 21:15:00,4363.73,4364.27,4363.6,4363.93,184
2026-08-19 21:16:00,4363.94,4366.07,4363.7,4365.4,285
2026-08-19 21:17:00,4365.4,4368.02,4364.97,4367.89,304
2026-08-19 21:18:00,4367.89,4368.08,4367.06,4367.5,277
2026-08-19 21:19:00,4367.5,4368.6,4367.18,4368.51,292
2026-08-19 21:20:00,4368.49,4368.84,4367.11,4367.83,343
2026-08-19 21:21:00,4367.79,4368.11,4366.76,4368.01,277
2026-08-19 21:22:00,4368.01,4368.58,4367.9,4368.17,182
2026-08-19 21:23:00,4368.19,4369.11,4367.73,4368.37,235
2026-08-19 21:24:00,4368.38,4368.83,4368.09,4368.48,219
2026-08-19 21:25:00,4368.47,4368.56,4367.25,4367.25,230
2026-08-19 21:26:00,4367.24,4367.9,4367.24,4367.67,165
2026-08-19 21:27:00,4367.67,4367.67,4366.78,4367.44,213
2026-08-19 21:28:00,4367.46,4368.78,4367.45,4368.74,197
