timestamp,open,high,low,close,volume
2024-01-01 00:00:00,2050.000000,2051.836274,2048.140142,2050.000000,1505.181806
2024-01-01 01:00:00,2050.636292,2057.492599,2045.637758,2053.371562,12760.699317
2024-01-01 02:00:00,2053.157272,2060.307988,2035.410888,2041.660239,43728.140611
2024-01-01 03:00:00,2042.184275,2047.066552,2039.427245,2043.201016,4272.615276
2024-01-01 04:00:00,2042.621632,2047.109953,2037.862110,2043.940160,13215.129215
2024-01-01 05:00:00,2043.906485,2054.263707,2038.711138,2047.102976,15171.938009
2024-01-01 06:00:00,2046.998584,2052.783332,2041.373853,2047.356861,9131.737829
2024-01-01 07:00:00,2047.603765,2051.113290,2043.205622,2047.100511,4820.019464
2024-01-01 08:00:00,2046.825960,2054.328345,2041.754941,2049.459732,23615.617072
2024-01-01 09:00:00,2050.223281,2053.104366,2044.312477,2048.992930,40300.361510
2024-01-01 10:00:00,2049.432840,2056.745289,2039.819053,2050.259777,3592.203971
2024-01-01 11:00:00,2050.416854,2059.883470,2046.251027,2054.137856,11511.351641
2024-01-01 12:00:00,2054.289424,2061.760998,2051.259077,2056.178524,21939.202773
2024-01-01 13:00:00,2056.606877,2064.759603,2051.790940,2060.575370,6010.548363
2024-01-01 14:00:00,2060.140940,2065.188704,2052.933087,2055.658245,9137.749654
2024-01-01 15:00:00,2056.315094,2057.998886,2055.036087,2057.270020,4951.984261
2024-01-01 16:00:00,2057.668006,2068.909479,2041.696059,2052.275271,18142.731717
2024-01-01 17:00:00,2051.962143,2062.679515,2046.829427,2055.617784,13694.515775
2024-01-01 18:00:00,2054.849014,2061.662058,2053.434065,2059.910189,13336.814923
2024-01-01 19:00:00,2060.379560,2062.725359,2054.069530,2059.220571,10537.666252
2024-01-01 20:00:00,2059.010357,2064.948476,2054.811394,2059.241586,13616.981325
2024-01-01 21:00:00,2058.982176,2069.765315,2053.213936,2062.902877,30361.985658
2024-01-01 22:00:00,2062.911383,2066.947179,2056.888993,2060.931675,5300.513295
2024-01-01 23:00:00,2060.864695,2069.966371,2058.111451,2064.151465,6679.369246
2024-01-02 00:00:00,2063.165735,2066.641728,2059.238997,2063.334651,9800.076523
2024-01-02 01:00:00,2062.718110,2070.011594,2049.153840,2057.145249,17365.114946
2024-01-02 02:00:00,2057.645917,2065.278035,2051.802781,2058.504236,12099.670550
2024-01-02 03:00:00,2058.273929,2064.499908,2050.416224,2056.352937,17233.634969
2024-01-02 04:00:00,2056.514263,2072.188854,2049.403116,2065.235518,25797.244225
2024-01-02 05:00:00,2064.874654,2074.525906,2058.710826,2062.494139,18127.348378
2024-01-02 06:00:00,2062.331229,2068.291926,2058.991424,2064.960871,7618.664529
2024-01-02 07:00:00,2065.887072,2069.072423,2061.728725,2064.110377,10959.841832
2024-01-02 08:00:00,2063.300643,2073.799722,2059.374298,2067.783547,16649.886239
2024-01-02 09:00:00,2066.844140,2068.749188,2060.876454,2065.136735,15134.404137
2024-01-02 10:00:00,2064.444623,2071.450783,2062.027836,2068.718786,8138.451588
2024-01-02 11:00:00,2070.708014,2078.066612,2066.610516,2073.299284,9452.831803
2024-01-02 12:00:00,2073.482449,2079.152213,2072.312478,2077.484629,4917.568693
2024-01-02 13:00:00,2077.388107,2080.960468,2072.869882,2075.517897,9374.289413
2024-01-02 14:00:00,2074.808557,2084.417331,2070.528880,2080.189779,10603.776135
2024-01-02 15:00:00,2080.382460,2083.723903,2070.433043,2074.490911,9291.242645
2024-01-02 16:00:00,2074.149103,2087.554196,2070.407831,2081.992057,18334.792205
2024-01-02 17:00:00,2083.454437,2087.464015,2074.610065,2078.438574,10236.229204
2024-01-02 18:00:00,2079.077526,2081.109032,2076.311849,2078.259590,1781.609380
2024-01-02 19:00:00,2077.810519,2082.459837,2076.520776,2080.784951,14554.632115
2024-01-02 20:00:00,2079.907444,2089.450404,2074.179593,2083.300441,21457.395954
2024-01-02 21:00:00,2083.218879,2088.414708,2080.302004,2084.989773,5522.318473
2024-01-02 22:00:00,2084.707036,2092.861677,2078.225904,2086.742823,21208.011223
2024-01-02 23:00:00,2086.869003,2096.907241,2084.037027,2091.717008,13741.583414
2024-01-03 00:00:00,2092.906797,2097.393652,2079.924517,2085.809689,16031.891182
2024-01-03 01:00:00,2085.047691,2091.582844,2079.298115,2085.451109,8321.700792
