timestamp,open,high,low,close,volume
2026-04-24 12:00:00,4704.71,4711.14,4657.88,4674.45,76905
2026-04-24 16:00:00,4674.45,4697.48,4666.86,4690.91,65551
2026-04-24 20:00:00,4690.92,4717.51,4674.69,4700.72,80441
2026-04-25 00:00:00,4700.72,4740.44,4689.72,4726.78,123292
2026-04-25 04:00:00,4726.79,4730.06,4705.28,4708.26,53563
2026-04-27 08:00:00,4699.31,4704.98,4672.32,4697.87,38977
2026-04-27 12:00:00,4697.87,4729.97,4690.96,4724.87,65686
2026-04-27 16:00:00,4724.9,4725.39,4705.38,4706.75,60038
2026-04-27 20:00:00,4706.75,4712.57,4696.92,4699.25,52933
2026-04-28 00:00:00,4699.26,4703.49,4667.17,4676.71,108099
2026-04-28 04:00:00,4676.72,4686.15,4668.27,4681.8,44103
2026-04-28 08:00:00,4683.4,4701.33,4681.53,4690.62,27978
2026-04-28 12:00:00,4690.63,4691.58,4666.58,4667.66,56644
2026-04-28 16:00:00,4667.66,4668.01,4614.58,4629.67,90673
2026-04-28 20:00:00,4629.67,4630.02,4554.99,4593.93,97839
2026-04-29 00:00:00,4593.89,4594.92,4557.34,4592.3,144557
2026-04-29 04:00:00,4592.32,4601.61,4587.26,4597.18,61088
2026-04-29 08:00:00,4596.68,4610.33,4587.93,4600.27,28668
2026-04-29 12:00:00,4600.26,4605.66,4575.9,4604.86,71325
2026-04-29 16:00:00,4604.86,4607.78,4557.31,4573.15,78315
2026-04-29 20:00:00,4573.15,4580.8,4542.11,4544.91,74858
2026-04-30 00:00:00,4544.91,4564.85,4510.2,4545.53,132933
2026-04-30 04:00:00,4545.53,4554.6,4518.35,4543.49,111346
2026-04-30 08:00:00,4543.84,4574.31,4539.42,4569.93,38809
2026-04-30 12:00:00,4569.93,4582.5,4540.8,4542.04,70167
2026-04-30 16:00:00,4542.01,4629.43,4541.85,4616.34,81899
2026-04-30 20:00:00,4616.36,4647.11,4614.25,4639.6,91375
2026-05-01 00:00:00,4639.6,4646.04,4605.52,4607.63,122094
2026-05-01 04:00:00,4607.64,4627.33,4607.64,4621.79,60587
2026-05-01 08:00:00,4626.13,4635.1,4618.57,4619.83,33092
2026-05-01 12:00:00,4619.83,4635.99,4609.16,4609.16,43253
2026-05-01 16:00:00,4609.16,4616.13,4565.14,4568.83,56722
2026-05-01 20:00:00,4568.95,4607.72,4560.11,4591.26,56650
2026-05-02 00:00:00,4591.26,4660.38,4586.55,4638.8,113339
2026-05-02 04:00:00,4638.88,4642.68,4607.06,4616.3,57087
2026-05-04 08:00:00,4632.53,4638.03,4601.8,4613.06,37734
2026-05-04 12:00:00,4613.07,4618.59,4591.16,4606.03,55179
2026-05-04 16:00:00,4606.03,4613.09,4573.8,4577.11,67671
2026-05-04 20:00:00,4577.11,4584.55,4526.02,4568.8,89489
2026-05-05 00:00:00,4568.78,4583.33,4500.91,4510.66,142436
2026-05-05 04:00:00,4510.65,4531.65,4509.88,4523.83,68615
2026-05-05 08:00:00,4524.97,4530.41,4513.57,4530.07,25942
2026-05-05 12:00:00,4530.09,4546.78,4525.4,4533.71,41934
2026-05-05 16:00:00,4533.71,4559.66,4531.45,4558.31,58873
2026-05-05 20:00:00,4558.39,4574.56,4539.92,4564.72,60881
2026-05-06 00:00:00,4564.71,4586.63,4553.74,4561.27,90018
2026-05-06 04:00:00,4561.25,4565.82,4551.58,4557.49,41876
2026-05-06 08:00:00,4560.47,4619.93,4546.31,4618.79,46718
2026-05-06 12:00:00,4618.73,4653.61,4609.6,4648.92,60855
2026-05-06 16:00:00,4648.92,4702.8,4644.69,4700.24,65197
2026-05-06 20:00:00,4700.15,4723.06,4660.44,4683.36,97732
2026-05-07 00:00:00,4683.35,4717.46,4668.94,4683.11,113528
2026-05-07 04:00:00,4683.17,4700.13,4678.95,4690.91,52288
2026-05-07 08:00:00,4692.2,4701.22,4685.54,4688.7,34095
2026-05-07 12:00:00,4688.7,4721.46,4685.33,4696.46,62478
2026-05-07 16:00:00,4696.46,4753.57,4694.75,4731.04,74786
2026-05-07 20:00:00,4731.04,4752.65,4721.81,4750.15,66435
2026-05-08 00:00:00,4750.16,4764.77,4704.47,4715.06,130766
2026-05-08 04:00:00,4715.04,4719.63,4686.21,4687.28,113407
2026-05-08 08:00:00,4680.52,4709.54,4677.58,4701.32,40378
2026-05-08 12:00:00,4701.32,4732.75,4700.54,4711.11,64317
2026-05-08 16:00:00,4711.12,4734.72,4696.97,4715.8,72317
2026-05-08 20:00:00,4715.79,4731.98,4702.82,4724.4,63236
2026-05-09 00:00:00,4724.42,4749.56,4701.97,4712.47,102810
2026-05-09 04:00:00,4712.47,4728.97,4712.19,4715.27,41008
2026-05-11 08:00:00,4682.58,4700.88,4670.31,4683.55,45715
2026-05-11 12:00:00,4683.4,4705.45,4668.55,4672.1,79033
2026-05-11 16:00:00,4672.1,4680.84,4648.12,4667.54,67333
2026-05-11 20:00:00,4667.6,4701.03,4650.59,4700.03,62183
2026-05-12 00:00:00,4700.03,4748.54,4699.03,4716.51,100388
2026-05-12 04:00:00,4716.52,4738.57,4715.93,4734.78,47926
2026-05-12 08:00:00,4734.95,4773.6,4734.62,4749.41,42195
2026-05-12 12:00:00,4749.41,4755.6,4711.06,4714.33,79826
2026-05-12 16:00:00,4714.33,4722.18,4687.01,4703.44,74594
2026-05-12 20:00:00,4703.43,4711.61,4685.15,4705.75,70943
2026-05-13 00:00:00,4705.66,4709.07,4638.37,4671.19,122172
2026-05-13 04:00:00,4671.26,4719.39,4671.26,4715.26,60234
2026-05-13 08:00:00,4715.79,4726.83,4712.44,4714.7,41301
2026-05-13 12:00:00,4714.95,4717.33,4687.64,4699.64,68273
2026-05-13 16:00:00,4699.64,4715.42,4693.77,4700.65,63187
2026-05-13 20:00:00,4700.65,4710.61,4676.25,4683.84,69826
2026-05-14 00:00:00,4683.81,4709.84,4669.55,4695.74,101450
2026-05-14 04:00:00,4695.74,4701.34,4677.7,4688.78,50614
2026-05-14 08:00:00,4692.54,4706.85,4688.39,4705.05,32858
2026-05-14 12:00:00,4705.08,4712.62,4668.9,4702.38,86752
2026-05-14 16:00:00,4702.38,4718.79,4686.18,4693.29,74142
2026-05-14 20:00:00,4693.29,4710.04,4688.53,4704.86,66501
2026-05-15 00:00:00,4704.86,4707.81,4666.45,4678.56,105397
2026-05-15 04:00:00,4678.56,4683.11,4644.37,4652.39,53709
2026-05-15 08:00:00,4652.11,4665.28,4613.73,4630.18,52451
2026-05-15 12:00:00,4630.33,4631.53,4604.35,4606.18,101215
2026-05-15 16:00:00,4606.3,4606.61,4550.11,4554.51,118653
2026-05-15 20:00:00,4554.51,4572.68,4532.08,4545.95,99983
2026-05-16 00:00:00,4545.93,4566.51,4511.65,4544.35,137520
2026-05-16 04:00:00,4544.32,4564.46,4533.13,4538.42,72318
2026-05-18 08:00:00,4528.89,4554.99,4480.55,4515.99,69691
2026-05-18 12:00:00,4514.98,4549.8,4489.47,4540.61,115376
2026-05-18 16:00:00,4540.57,4560.0,4529.85,4549.99,91582
2026-05-18 20:00:00,4549.99,4574.82,4530.0,4571.35,84465
2026-05-19 00:00:00,4571.35,4584.23,4531.89,4550.2,125136
2026-05-19 04:00:00,4550.2,4566.67,4534.22,4566.16,68772
2026-05-19 08:00:00,4563.71,4589.39,4561.44,4563.41,38464
2026-05-19 12:00:00,4563.08,4572.28,4538.02,4542.44,76007
2026-05-19 16:00:00,4542.44,4559.37,4530.97,4542.78,79000
2026-05-19 20:00:00,4542.8,4548.0,4525.55,4537.24,67851
2026-05-20 00:00:00,4537.22,4537.45,4464.89,4507.66,127916
2026-05-20 04:00:00,4507.66,4511.03,4481.0,4482.05,59089
2026-05-20 08:00:00,4482.79,4508.89,4477.43,4500.97,47506
2026-05-20 12:00:00,4500.96,4506.24,4453.61,4462.27,102534
2026-05-20 16:00:00,4462.27,4490.3,4461.48,4484.1,80911
2026-05-20 20:00:00,4484.1,4505.38,4472.8,4496.23,61030
2026-05-21 00:00:00,4496.22,4553.04,4467.1,4534.32,134910
2026-05-21 04:00:00,4534.35,4550.37,4529.44,4543.71,64075
2026-05-21 08:00:00,4539.95,4553.37,4534.69,4545.21,40927
2026-05-21 12:00:00,4545.22,4570.71,4527.24,4538.54,72793
2026-05-21 16:00:00,4538.53,4540.52,4511.96,4532.53,89067
2026-05-21 20:00:00,4532.52,4542.91,4502.57,4504.15,91924
2026-05-22 00:00:00,4504.15,4521.1,4488.75,4519.48,129365
2026-05-22 04:00:00,4519.48,4559.27,4514.19,4543.17,95465
2026-05-22 08:00:00,4542.34,4546.16,4525.62,4526.8,29849
2026-05-22 12:00:00,4526.78,4536.31,4518.54,4527.32,61040
2026-05-22 16:00:00,4527.29,4534.25,4507.42,4521.88,78031
2026-05-22 20:00:00,4521.9,4536.85,4510.24,4528.29,74447
